"matricula","carrera","periodo","numRepPrev","año","semestre","cantidad_asig","tasa_rep_carga","ceneval_global","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","generacion","tasa_aprob_per_prev","tasa_aprob_gral_prev","asigMuchas","cuartil_repEst","asigRep_totalAsig","carrera_IA","carrera_IDeIO","carrera_ILyCS","carrera_II","carrera_IE","carrera_NI","carrera_TS","semestre_Otoño","complejidad_carga4","complejidad_carga5","año_encurso","carga_aprobada","recursando","total_recursando","depto","practicante","situacion","situacion_Condicionado","situacion_Irregular","situacion_Regular","depto_EyN","depto_TSGyH"
116466219,"Gastronomía",201603,0,2016,"Otoño",6,7.64586576033411,1072,1180,1030,1060,1030,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,6,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466219,"Gastronomía",201803,1,2018,"Otoño",1,9.84455958549223,1072,1180,1030,1060,1030,6,2011,1,1,0,3,0.5,0,0,0,0,0,0,0,1,4,1,8,0,1,1,"TSGyH",0,"Condicionado",1,0,0,0,1
116466222,"Gastronomía",201603,0,2016,"Otoño",6,7.64586576033411,1090,910,1060,1180,1150,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,6,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466223,"Gastronomía",201601,0,2016,"Primavera",3,10.1016004581171,1138,1090,1120,1150,1180,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466223,"Gastronomía",201603,1,2016,"Otoño",1,18.0790960451977,1138,1090,1120,1150,1180,8,2011,0,0,0,3,0.333333333333333,0,0,0,0,0,0,0,1,4,1,6,0,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
116466223,"Gastronomía",201801,1,2018,"Primavera",1,18.0790960451977,1138,1090,1120,1150,1180,5,2011,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,8,1,1,1,"TSGyH",0,"Condicionado",1,0,0,0,1
116466227,"Gastronomía",201601,0,2016,"Primavera",4,13.8568745129592,1066,1060,1060,1120,1030,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466227,"Gastronomía",201603,0,2016,"Otoño",6,6.11637991598643,1066,1060,1060,1120,1030,9.5,2011,1,1,0,1,0,0,0,0,0,0,0,0,1,3,2,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466251,"Ingeniería Industrial",201601,0,2016,"Primavera",5,9.77322879208639,1042,1090,1150,1000,910,8.44444444444444,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,6,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
116466251,"Ingeniería Industrial",201603,0,2016,"Otoño",4,15.3745421245421,1042,1090,1150,1000,910,9,2011,1,1,0,1,0,0,0,0,1,0,0,0,1,4,1,6,0,0,0,"CBeI",1,"Regular",0,0,1,0,0
116466252,"Innovación Empresarial",201601,0,2016,"Primavera",3,6.03403278003967,1066,1000,1090,1060,1060,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466252,"Innovación Empresarial",201603,1,2016,"Otoño",7,6.8409167830173,1066,1000,1090,1060,1060,5,2011,1,1,1,3,0.333333333333333,0,0,0,0,1,0,0,1,2,3,6,0,0,0,"EyN",0,"Irregular",0,1,0,1,0
116466255,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",3,8.55820105820106,1102,1090,1000,1180,1210,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,6,0,0,0,"TSGyH",1,"Regular",0,0,1,0,1
116466255,"Turismo Sustentable y Gestión Hotelera",201803,3,2018,"Otoño",3,14.1245898293376,1102,1090,1000,1180,1210,1.66666666666667,2011,1,1,0,4,1,0,0,0,0,0,0,1,1,4,1,8,0,1,2,"TSGyH",1,"Condicionado",1,0,0,0,1
116466257,"Ingeniería Industrial",201601,0,2016,"Primavera",3,12.5616239123348,1132,1000,1210,1150,1060,8.44444444444444,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,6,0,0,0,"CBeI",1,"Regular",0,0,1,0,0
116466261,"Gastronomía",201601,0,2016,"Primavera",3,10.195240108882,1072,1060,970,1120,1180,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466266,"Gastronomía",201601,0,2016,"Primavera",1,18.0790960451977,1018,970,1030,1030,1030,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466267,"Gastronomía",201601,0,2016,"Primavera",9,7.51918563249087,1084,1060,1030,1090,1150,8.44444444444444,2011,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466267,"Gastronomía",201603,1,2016,"Otoño",4,5.34191222965275,1084,1060,1030,1090,1150,7.22222222222222,2011,0,0,0,3,0.111111111111111,0,0,0,0,0,0,0,1,4,1,6,1,0,0,"TSGyH",0,"Irregular",0,1,0,0,1
116466270,"Gastronomía",201601,0,2016,"Primavera",3,13.2302767338985,1192,1210,1240,1270,1120,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,"TSGyH",1,"Regular",0,0,1,0,1
116466270,"Gastronomía",201603,3,2016,"Otoño",3,15.1738491867141,1192,1210,1240,1270,1120,3.66666666666667,2011,0,0,0,4,1,0,0,0,0,0,0,0,1,4,1,6,0,1,2,"TSGyH",1,"Condicionado",1,0,0,0,1
116466270,"Gastronomía",201801,2,2018,"Primavera",3,14.5832253402763,1192,1210,1240,1270,1120,5,2011,0,0,0,4,0.666666666666667,0,0,0,0,0,0,0,0,4,1,8,0,1,2,"TSGyH",1,"Condicionado",1,0,0,0,1
116466277,"Gastronomía",201601,0,2016,"Primavera",3,19.2819484855563,1084,1090,1150,1090,1090,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466277,"Gastronomía",201603,0,2016,"Otoño",8,9.81736660002893,1084,1090,1150,1090,1090,7.66666666666667,2011,1,1,1,1,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,"TSGyH",1,"Regular",0,0,1,0,1
116466281,"Gastronomía",201601,0,2016,"Primavera",3,10.1968189299118,1210,1210,1210,1150,1270,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466281,"Gastronomía",201603,1,2016,"Otoño",6,11.3628473189901,1210,1210,1210,1150,1270,6.33333333333333,2011,1,1,0,3,0.333333333333333,0,0,0,0,0,0,0,1,2,4,6,0,0,0,"TSGyH",0,"Irregular",0,1,0,0,1
116466291,"Ingeniería en Logística y Cadena de Suministro",201601,0,2016,"Primavera",7,8.73506505657972,1078,1030,1150,1090,1030,8.44444444444444,2011,0,0,1,1,0,0,0,1,0,0,0,0,0,4,1,6,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
116466291,"Ingeniería en Logística y Cadena de Suministro",201603,0,2016,"Otoño",5,10.926299445696,1078,1030,1150,1090,1030,8.57142857142857,2011,1,1,0,1,0,0,0,1,0,0,0,0,1,4,4,6,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
116466291,"Ingeniería en Logística y Cadena de Suministro",201801,1,2018,"Primavera",3,24.8703827325323,1078,1030,1150,1090,1030,4,2011,0,0.583333333333333,0,3,0.5,0,0,1,0,0,0,0,0,4,1,8,0,1,3,"CBeI",0,"Condicionado",1,0,0,0,0
116466291,"Ingeniería en Logística y Cadena de Suministro",201803,1,2018,"Otoño",2,14.8670820353063,1078,1030,1150,1090,1030,7,2011,0.666666666666667,0.6,0,3,0.333333333333333,0,0,1,0,0,0,0,1,4,1,8,0,1,1,"CBeI",0,"Irregular",0,1,0,0,0
116466298,"Gastronomía",201601,0,2016,"Primavera",7,6.82790660181299,1090,1150,1120,1030,1090,8.44444444444444,2011,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466298,"Gastronomía",201603,1,2016,"Otoño",5,8.6357200091026,1090,1150,1120,1030,1090,7.28571428571429,2011,1,1,0,3,0.142857142857143,0,0,0,0,0,0,0,1,2,1,6,0,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
116466298,"Gastronomía",201801,0,2018,"Primavera",2,6.98514737085356,1090,1150,1120,1030,1090,7,2011,1,0.5,0,1,0,0,0,0,0,0,0,0,0,4,1,8,1,1,2,"TSGyH",0,"",0,0,0,0,1
116466298,"Gastronomía",201803,0,2018,"Otoño",1,9.85915492957746,1090,1150,1120,1030,1090,8.5,2011,1,0.6,0,1,0,0,0,0,0,0,0,0,1,4,1,8,1,1,1,"TSGyH",0,"",0,0,0,0,1
116466299,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",6,5.72300433533064,1090,1120,1090,1090,1000,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466299,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",1,4.79041916167665,1090,1120,1090,1090,1000,8,2011,1,1,0,1,0,0,0,0,0,0,0,1,1,4,1,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
116466300,"Negocios Internacionales",201601,0,2016,"Primavera",3,7.42507354652233,1174,1240,1240,1180,1090,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466300,"Negocios Internacionales",201603,0,2016,"Otoño",2,8.41303954633955,1174,1240,1240,1180,1090,7.66666666666667,2011,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466301,"Ingeniería Industrial",201601,0,2016,"Primavera",7,16.5585982246074,1150,1210,1150,1180,1120,8.44444444444444,2011,0,0,1,1,0,0,0,0,1,0,0,0,0,4,2,6,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
116466301,"Ingeniería Industrial",201603,2,2016,"Otoño",6,12.2952380991328,1150,1210,1150,1180,1120,6.71428571428571,2011,0.333333333333333,0.333333333333333,0,4,0.285714285714286,0,0,0,1,0,0,0,1,4,1,6,0,0,0,"CBeI",0,"Irregular",0,1,0,0,0
116466301,"Ingeniería Industrial",201801,1,2018,"Primavera",1,13.8888888888889,1150,1210,1150,1180,1120,7.25,2011,0,0.458333333333333,0,3,0.25,0,0,0,1,0,0,0,0,4,1,8,1,0,0,"CBeI",1,"Irregular",0,1,0,0,0
116466301,"Ingeniería Industrial",201803,0,2018,"Otoño",2,29.016339869281,1150,1210,1150,1180,1120,8,2011,1,0.566666666666667,0,1,0,0,0,0,1,0,0,0,1,4,1,8,0,1,1,"CBeI",0,"",0,0,0,0,0
116466305,"Ingeniería en Logística y Cadena de Suministro",201601,0,2016,"Primavera",5,11.6691051604845,1204,1300,1150,1210,1210,8.44444444444444,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,6,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
116466305,"Ingeniería en Logística y Cadena de Suministro",201603,1,2016,"Otoño",2,12.4722222222222,1204,1300,1150,1210,1210,6.8,2011,0.5,0.5,0,3,0.2,0,0,1,0,0,0,0,1,4,1,6,0,0,0,"CBeI",1,"Irregular",0,1,0,0,0
116466311,"Negocios Internacionales",201601,0,2016,"Primavera",3,5.38428240656261,1054,1030,1150,1060,1000,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466314,"Negocios Internacionales",201603,0,2016,"Otoño",1,18.580375782881,1204,1120,1270,1180,1210,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,1,4,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466316,"Negocios Internacionales",201603,0,2016,"Otoño",3,13.8677858083756,1174,1210,1240,1120,1150,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,1,4,1,6,0,0,0,"EyN",1,"Regular",0,0,1,1,0
116466316,"Negocios Internacionales",201801,1,2018,"Primavera",1,18.580375782881,1174,1210,1240,1120,1150,6,2011,0,0.25,0,3,1,0,0,0,0,0,1,0,0,4,1,8,1,1,1,"EyN",0,"Condicionado",1,0,0,1,0
116466340,"Innovación Empresarial",201601,0,2016,"Primavera",6,5.11904518439262,1168,1150,1210,1180,1210,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466368,"Innovación Empresarial",201601,0,2016,"Primavera",6,4.564761085383,1072,1090,1090,1030,1000,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466368,"Innovación Empresarial",201603,0,2016,"Otoño",6,7.0735927573239,1072,1090,1090,1030,1000,9,2011,1,1,0,1,0,0,0,0,0,1,0,0,1,3,3,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466370,"Innovación Empresarial",201601,0,2016,"Primavera",5,6.09823983624499,1006,880,1030,1120,940,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466370,"Innovación Empresarial",201603,0,2016,"Otoño",1,5.67164179104478,1006,880,1030,1120,940,9.4,2011,1,1,0,1,0,0,0,0,0,1,0,0,1,4,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466374,"Innovación Empresarial",201601,0,2016,"Primavera",7,9.04873959024492,1066,1090,1090,1030,1120,8.44444444444444,2011,0,0,1,1,0,0,0,0,0,1,0,0,0,3,4,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466374,"Innovación Empresarial",201603,0,2016,"Otoño",9,7.79146454562476,1066,1090,1090,1030,1120,9.14285714285714,2011,1,1,1,1,0,0,0,0,0,1,0,0,1,3,3,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466374,"Innovación Empresarial",201801,0,2018,"Primavera",4,8.65464643531988,1066,1090,1090,1030,1120,8,2011,1,1,0,1,0,0,0,0,0,1,0,0,0,4,1,8,1,0,0,"EyN",1,"Regular",0,0,1,1,0
116466377,"Innovación Empresarial",201601,0,2016,"Primavera",2,10.1342307545222,1054,1000,1000,1090,970,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,6,1,0,0,"EyN",1,"Regular",0,0,1,1,0
116466378,"Innovación Empresarial",201601,0,2016,"Primavera",5,4.96746460968734,1060,1150,1000,1090,1030,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466383,"Innovación Empresarial",201601,0,2016,"Primavera",4,4.72928048585726,1078,1000,1030,1120,1060,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466386,"Negocios Internacionales",201601,0,2016,"Primavera",3,3.74692395729263,1216,1270,1120,1240,1240,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466387,"Innovación Empresarial",201601,0,2016,"Primavera",3,6.30012975759878,1006,1030,910,970,1000,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466387,"Innovación Empresarial",201603,1,2016,"Otoño",5,6.43634016550785,1006,1030,910,970,1000,5.33333333333333,2011,1,1,0,3,0.333333333333333,0,0,0,0,1,0,0,1,3,3,6,0,1,1,"EyN",0,"Irregular",0,1,0,1,0
116466387,"Innovación Empresarial",201801,3,2018,"Primavera",3,12.8746605354793,1006,1030,910,970,1000,3.5,2011,1,1,0,4,0.75,0,0,0,0,1,0,0,0,4,1,8,0,1,1,"EyN",1,"Condicionado",1,0,0,1,0
116466387,"Innovación Empresarial",201803,1,2018,"Otoño",4,12.4131737715329,1006,1030,910,970,1000,5.66666666666667,2011,0,0.8,0,3,0.333333333333333,0,0,0,0,1,0,0,1,4,1,8,0,1,4,"EyN",1,"Irregular",0,1,0,1,0
116466404,"Negocios Internacionales",201603,0,2016,"Otoño",2,8.00621118012422,1126,1150,1120,1120,1090,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,1,4,1,6,0,0,0,"EyN",1,"Regular",0,0,1,1,0
116466405,"Negocios Internacionales",201601,0,2016,"Primavera",5,7.51761785921573,1186,1300,1090,1240,1150,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466405,"Negocios Internacionales",201603,0,2016,"Otoño",4,6.20717570128212,1186,1300,1090,1240,1150,7.6,2011,1,1,0,1,0,0,0,0,0,0,1,0,1,4,2,6,1,0,0,"EyN",1,"Regular",0,0,1,1,0
116466406,"Ingeniería en Logística y Cadena de Suministro",201601,0,2016,"Primavera",3,9.45866326096211,1168,1150,1210,1150,1180,8.44444444444444,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,6,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
116466406,"Ingeniería en Logística y Cadena de Suministro",201603,1,2016,"Otoño",4,7.83767011974406,1168,1150,1210,1150,1180,8.33333333333333,2011,1,1,0,3,0.333333333333333,0,0,1,0,0,0,0,1,4,2,6,0,0,0,"CBeI",0,"Irregular",0,1,0,0,0
116466406,"Ingeniería en Logística y Cadena de Suministro",201801,0,2018,"Primavera",6,17.9326096535148,1168,1150,1210,1150,1180,8.77777777777778,2011,1,0.75,0,1,0,0,0,1,0,0,0,0,0,1,5,8,0,1,1,"CBeI",0,"Irregular",0,1,0,0,0
116466406,"Ingeniería en Logística y Cadena de Suministro",201803,1,2018,"Otoño",2,12.992125984252,1168,1150,1210,1150,1180,8.33333333333333,2011,0.75,0.75,0,3,0.166666666666667,0,0,1,0,0,0,0,1,4,1,8,0,1,1,"CBeI",1,"Irregular",0,1,0,0,0
116466407,"Negocios Internacionales",201601,0,2016,"Primavera",4,7.79001081431925,1144,1180,1120,1210,1090,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466407,"Negocios Internacionales",201603,1,2016,"Otoño",5,9.79957205470235,1144,1180,1120,1210,1090,7.75,2011,1,1,0,3,0.25,0,0,0,0,0,1,0,1,2,1,6,1,1,1,"EyN",0,"Irregular",0,1,0,1,0
116466410,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",1,9.72222222222222,1090,1030,1000,1120,1180,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
116466413,"Negocios Internacionales",201603,0,2016,"Otoño",3,6.09660583613275,1168,1150,1120,1210,1180,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,1,4,1,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466415,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",1,4.79041916167665,1054,940,1090,1090,1000,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
116466417,"Negocios Internacionales",201601,0,2016,"Primavera",3,7.90966906723414,1138,1060,1150,1090,1150,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466417,"Negocios Internacionales",201603,0,2016,"Otoño",7,8.29079173404256,1138,1060,1150,1090,1150,7.66666666666667,2011,1,1,1,1,0,0,0,0,0,0,1,0,1,2,3,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466421,"Negocios Internacionales",201601,0,2016,"Primavera",5,8.66322425032942,1084,1090,1000,1180,1120,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,6,1,0,0,"EyN",1,"Regular",0,0,1,1,0
116466423,"Negocios Internacionales",201601,0,2016,"Primavera",8,10.3817791026442,1018,1000,1030,1000,1000,8.44444444444444,2011,0,0,1,1,0,0,0,0,0,0,1,0,0,2,3,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466423,"Negocios Internacionales",201603,3,2016,"Otoño",6,8.01809049730103,1018,1000,1030,1000,1000,5.625,2011,1,1,0,4,0.375,0,0,0,0,0,1,0,1,2,1,6,0,1,1,"EyN",0,"Irregular",0,1,0,1,0
116466423,"Negocios Internacionales",201801,0,2018,"Primavera",4,6.96780394387912,1018,1000,1030,1000,1000,7,2011,1,1,0,1,0,0,0,0,0,0,1,0,0,4,1,8,1,1,3,"EyN",0,"",0,0,0,1,0
116466436,"Negocios Internacionales",201601,0,2016,"Primavera",6,8.20031555437073,1060,1090,1120,1030,970,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466436,"Negocios Internacionales",201603,3,2016,"Otoño",3,15.0370157140125,1060,1090,1120,1030,970,4.83333333333333,2011,0,0,0,4,0.5,0,0,0,0,0,1,0,1,4,1,6,0,0,0,"EyN",0,"Condicionado",1,0,0,1,0
116466439,"Negocios Internacionales",201603,0,2016,"Otoño",5,11.2153094667874,970,910,940,1060,970,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,1,4,3,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466442,"Negocios Internacionales",201601,0,2016,"Primavera",3,5.38428240656261,1132,1180,1120,1120,1090,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466443,"Negocios Internacionales",201601,0,2016,"Primavera",5,7.5665871095733,1006,970,1060,1030,1030,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466443,"Negocios Internacionales",201603,0,2016,"Otoño",4,6.08927243955708,1006,970,1060,1030,1030,8.4,2011,1,1,0,1,0,0,0,0,0,0,1,0,1,4,2,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466452,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",4,7.21159156316491,1036,940,940,1180,1060,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
116466452,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",1,8,1036,940,940,1180,1060,9.25,2011,1,1,0,1,0,0,0,0,0,0,0,1,1,4,1,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
116466453,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",3,4.93216114768643,1120,1090,1210,1150,1060,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
116466458,"Negocios Internacionales",201603,0,2016,"Otoño",3,8.24879123606135,1018,1030,1030,1000,1060,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,1,4,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466458,"Negocios Internacionales",201801,0,2018,"Primavera",2,22.4950390895833,1018,1030,1030,1000,1060,7.6,2011,1,0.8,0,1,0,0,0,0,0,0,1,0,0,4,1,8,1,1,1,"EyN",0,"",0,0,0,1,0
116466472,"Negocios Internacionales",201601,0,2016,"Primavera",5,6.65140611553811,1138,1120,1120,1150,1180,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466472,"Negocios Internacionales",201603,0,2016,"Otoño",3,5.84406397237997,1138,1120,1120,1150,1180,8.6,2011,1,1,0,1,0,0,0,0,0,0,1,0,1,3,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466473,"Negocios Internacionales",201601,0,2016,"Primavera",1,23.2111692844677,976,910,1030,1000,940,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466473,"Negocios Internacionales",201603,1,2016,"Otoño",1,23.2111692844677,976,910,1030,1000,940,5,2011,0,0,0,3,1,0,0,0,0,0,1,0,1,4,1,6,1,1,1,"EyN",0,"Condicionado",1,0,0,1,0
116466484,"Negocios Internacionales",201601,0,2016,"Primavera",7,8.70493638452524,916,820,820,970,940,8.44444444444444,2011,0,0,1,1,0,0,0,0,0,0,1,0,0,3,3,6,1,0,0,"EyN",1,"Regular",0,0,1,1,0
116466484,"Negocios Internacionales",201603,0,2016,"Otoño",3,2.34989137163327,916,820,820,970,940,8.57142857142857,2011,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,6,1,0,0,"EyN",0,"Regular",0,0,1,1,0
116466487,"Negocios Internacionales",201601,0,2016,"Primavera",1,23.2111692844677,1042,970,1000,1090,1090,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,6,0,0,0,"EyN",0,"Regular",0,0,1,1,0
116466488,"Negocios Internacionales",201601,0,2016,"Primavera",2,10.1396814581381,1120,1060,970,1150,1180,8.44444444444444,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,6,1,0,0,"EyN",1,"Regular",0,0,1,1,0
116466600,"Ingeniería Industrial",201601,0,2016,"Primavera",5,17.8602524024672,1144,1150,1090,1180,1180,8.44444444444444,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,6,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
116466600,"Ingeniería Industrial",201603,1,2016,"Otoño",6,11.7466418868977,1144,1150,1090,1180,1180,7.8,2011,0.5,0.5,0,3,0.2,0,0,0,1,0,0,0,1,3,2,6,0,1,1,"CBeI",1,"Irregular",0,1,0,0,0
116466600,"Ingeniería Industrial",201801,1,2018,"Primavera",1,35.1648351648352,1144,1150,1090,1180,1180,8,2011,0.5,0.5,0,3,0.333333333333333,0,0,0,1,0,0,0,0,4,1,8,1,1,1,"CBeI",0,"Irregular",0,1,0,0,0
116466601,"Ingeniería Industrial",201601,0,2016,"Primavera",5,12.9194172646227,1000,1000,970,1060,1030,8.44444444444444,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4,6,1,0,0,"CBeI",1,"Regular",0,0,1,0,0
116466601,"Ingeniería Industrial",201603,0,2016,"Otoño",5,7.12451590709855,1000,1000,970,1060,1030,7.2,2011,1,1,0,1,0,0,0,0,1,0,0,0,1,4,1,6,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
116466607,"Ingeniería Industrial",201601,0,2016,"Primavera",6,3.01619127183037,1180,1270,1270,1120,1120,8.44444444444444,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,6,1,0,0,"CBeI",1,"Regular",0,0,1,0,0
